name,university,category,description,x_id,instagram_id,line_url,website_url,member_count,activity_frequency,logo_url,is_verified
サッカー部,京都大学,運動系（スポーツ・アウトドア）,,@kyoto_soccer,@kyodai_riko,,https://www.kyoto-gakuseisaiten.com/shinkan_group/4182,,週3回,,FALSE
ラグビー部,京都大学,運動系（スポーツ・アウトドア）,,@kiurfc1922,@kiurfc2022shinkan,,https://linktr.ee/kiurfc,,,,FALSE
バレーボール部,京都大学,運動系（スポーツ・アウトドア）,,@JUSTICE__2021,@molten.volleyball,,https://kumvolley.com/,,月1日,,FALSE
卓球部,京都大学,運動系（スポーツ・アウトドア）,,@spinners_KU,@spinners_2025,,https://www.kyoto-wu.ac.jp/student/club/club/spo_table_tennis.html,,,,FALSE
バドミントン部,京都大学,運動系（スポーツ・アウトドア）,,@hanenchuchu,@kit_badminton,,https://campus-map.jp/kyoto/club/52/,,月1日,,FALSE
硬式庭球部,京都大学,運動系（スポーツ・アウトドア）,,@kutt_girl,@kutls__official,,https://kutt.site/,,,,FALSE
ハンドボール部,京都大学,運動系（スポーツ・アウトドア）,,@kyodaihand_2024,@kyodaihand2022,,https://kium-handball.jimdofree.com/%E9%83%A8%E5%93%A1%E7%B4%B9%E4%BB%8B/mg%E6%BE%A4%E6%AD%A6-m1/,,,,FALSE
ホッケー部,京都大学,運動系（スポーツ・アウトドア）,,@KU_hockey,@ku_hockey,,https://www.fhobkoori.com/m/sns/,12人,,,FALSE
アメリカンフットボール部,京都大学,運動系（スポーツ・アウトドア）,,@KyotoU_Football,@gangsters_kyoto,,http://gangsters-web.com/news/,,,,FALSE
ラクロス部男子,京都大学,運動系（スポーツ・アウトドア）,,@KyotoUniv_Lax,@kyotouniv_lax,,https://linktr.ee/24kulrecruit,,,,FALSE
ラクロス部女子,京都大学,運動系（スポーツ・アウトドア）,,@kyotolaxshinkan,@kyotolax_shinkan,,https://ameblo.jp/kyotolaxblg/entry-12893007330.html,,毎日,,FALSE
ゴルフ部,京都大学,運動系（スポーツ・アウトドア）,,@kualbatross,@kyotogaidai.golf,,https://www.kufs.ac.jp/news/detail.html?id=NI2kSY2p,,,,FALSE
準硬式野球部,京都大学,運動系（スポーツ・アウトドア）,,,@kyodai.junko_official,,http://kyodai-junkobaseball.com/member/,,,,FALSE
陸上競技部,京都大学,運動系（スポーツ・アウトドア）,,@KU_TF,@kyodai_tf,,https://campus-map.jp/kyoto/club/60/,,週5回,,FALSE
水泳部,京都大学,運動系（スポーツ・アウトドア）,,@KyotoUnivST,@official_miconos,,https://campus-map.jp/kyoto/club/84/,,週5日,,FALSE
体操部,京都大学,運動系（スポーツ・アウトドア）,,@kyotogymnastics,@nyanko_love.2023,,https://kyotogymnastics.1web.jp/,,,,FALSE
柔道部,京都大学,運動系（スポーツ・アウトドア）,,@kyoto_fish_life,@kyodai_judo_since1897,,https://t.co/DXCaCcw4z9,,,,FALSE
剣道部,京都大学,運動系（スポーツ・アウトドア）,,@kyodaikendo,@kyodaikendo,,https://www.kendo.kusu.kyoto-u.ac.jp/%E5%85%A5%E9%83%A8%E3%82%92%E5%B8%8C%E6%9C%9B%E3%81%95%E3%82%8C%E3%82%8B%E6%96%B9%E3%81%B8/,54人,月9日,,FALSE
弓道部,京都大学,運動系（スポーツ・アウトドア）,,@ku_kyudo_2026,@kyodaikyudo,,https://campus-map.jp/kyoto/club/61/,,週3回,,FALSE
相撲部,京都大学,運動系（スポーツ・アウトドア）,,@kyodai_sumo,@kyodai_sumoclub,,https://osumo3.com/2019/02/02/%E4%BA%AC%E9%83%BD%E5%A4%A7%E5%AD%A6%E7%9B%B8%E6%92%B2%E9%83%A8%E7%AC%AC%EF%BC%92%E5%9B%9E/,,週４日,,FALSE
射撃部,京都大学,運動系（スポーツ・アウトドア）,,@Kyodai_Syageki,@ksu_shooting,,https://ksu-shooting.vercel.app/,,,,FALSE
馬術部,京都大学,運動系（スポーツ・アウトドア）,,@kyodaibajutu,@kyodaibajutu,,https://campus-map.jp/kyoto/club/121/,,週６回,,FALSE
フェンシング部,京都大学,運動系（スポーツ・アウトドア）,,@welcomefencing,@kyotouniv.fencing,,https://campus-map.jp/kyoto/club/70/,,週4回,,FALSE
ボクシング部,京都大学,運動系（スポーツ・アウトドア）,,@KuBoxingTeam12,@kyotouniv_boxing,,https://www.kyoto-gakuseisaiten.com/shinkan_group/4157,,,,FALSE
レスリング部,京都大学,運動系（スポーツ・アウトドア）,,@korenkan_t,@kyoto_ritsumeikan_wrestling,,https://www.koho.metro.tokyo.lg.jp/2025/11/documents/202511.pdf,,週3日,,FALSE
空手道部,京都大学,運動系（スポーツ・アウトドア）,,@KUkaratedo,@kyodai_karatedo,,https://campus-map.jp/kyoto/club/78/,,週２回,,FALSE
合気道部,京都大学,運動系（スポーツ・アウトドア）,,@takemusu2024,@takemusu2026,,https://campus-map.jp/kyoto/club/28/,,月9日,,FALSE
少林寺拳法部,京都大学,運動系（スポーツ・アウトドア）,,@KUshorinji,,,http://teclabo.xsrv.jp/biraroad2020/?attachment_id=674,,,,FALSE
居合道部,京都大学,運動系（スポーツ・アウトドア）,,@ku_iaido,@kuiai_kouhou,,https://campus-map.jp/kyoto/club/23/,,週3回,,FALSE
日本拳法部,京都大学,運動系（スポーツ・アウトドア）,,@nichidainikken,,,https://www.kuas.ac.jp/en/assets/pdf/downloads/p-l/2024_clubactivitiesguide.pdf,,,,FALSE
洋弓部,京都大学,運動系（スポーツ・アウトドア）,,@kwu49archery,@kwu_yokyu,,https://campus-map.jp/kyoto/club/61/,,週3回,,FALSE
ヨット部,京都大学,運動系（スポーツ・アウトドア）,,@kuyc_,@kuyc_home,,https://kuyc.cloud-line.com/,,毎週,,FALSE
端艇部,京都大学,運動系（スポーツ・アウトドア）,,@kurc_darkblue,@kurc.rowing,,https://linktr.ee/kurc2021,,,,FALSE
カヌー部,京都大学,運動系（スポーツ・アウトドア）,,@kyotocanoe,@kyotocanoe,,https://spportunity.com/shiga/team/740/,,,,FALSE
航空部,京都大学,運動系（スポーツ・アウトドア）,,@kugc,@kugc02ed,,https://www.jsal.or.jp/page/club,,,,FALSE
スキー部,京都大学,運動系（スポーツ・アウトドア）,,@Kyoto_Univ_Ski,@snowpanther2024,,https://news.penmark.jp/circle/19964/,,毎日,,FALSE
スケート部,京都大学,運動系（スポーツ・アウトドア）,,@Kyodai_FigureSC,@kyodai.skate,,https://kufsc.jimdofree.com/,,,,FALSE
自転車競技部,京都大学,運動系（スポーツ・アウトドア）,,@kucrt2026,@kyotouniv.cyclingclub,,https://kucrt.parallel.jp/,,,,FALSE
山岳部,京都大学,運動系（スポーツ・アウトドア）,,@kualpine,@kyoto_university_alpine_club,,https://www.kyoto-wu.ac.jp/student/club/club/spo_alpine.html,,月１回,,FALSE
自動車部,京都大学,運動系（スポーツ・アウトドア）,,@rmckuac,@rmckuac.1951,,https://highschool.sukifull.jp/future-college/kyoto-u/club/,,月5日,,FALSE
ウェイトリフティング部,京都大学,運動系（スポーツ・アウトドア）,,@kuwlshinkan,@kyotowl_joinus,,https://www.kuas.ac.jp/wp-content/uploads/2024/12/2024_frontierspirits.pdf,10人,月１回,,FALSE
応援団,京都大学,運動系（スポーツ・アウトドア）,,@KyotounivCp,@kucp_cheer,,https://campus-map.jp/kyoto/club/16/,,週4日,,FALSE
フィギュアスケート部,京都大学,運動系（スポーツ・アウトドア）,,@Kyodai_FigureSC,@kyodai.skate,,https://kufsc.jimdofree.com/,,,,FALSE
ソフトボール部,京都大学,運動系（スポーツ・アウトドア）,,@pressures2024,@pressures2025,,https://campus-map.jp/kyoto/club/47/,,,,FALSE
サイクリング部,京都大学,運動系（スポーツ・アウトドア）,,@kuccshinkan,@kyotouniv.cyclingclub,,https://campus-map.jp/kyoto/club/27/,,週2回,,FALSE
ワンダーフォーゲル部,京都大学,運動系（スポーツ・アウトドア）,,@KyotoSUWV,@kuwvkuwv60,,https://campus-map.jp/kyoto/club/7/,,週1回,,FALSE
散策の会,京都大学,趣味・その他,,@sansaku44,@sansaku_2021,,https://www.kyoto-gakuseisaiten.com/shinkan_group/4202,,,,FALSE
オリエンテーリングクラブ,京都大学,文化系（音楽・演劇・アート）,,@ku_olc,@kyoto.u_olc,,https://kuolc.pgw.jp/newcomer/,,月6日,,FALSE
フリークライミングクラブ,京都大学,文化系（音楽・演劇・アート）,,@ku_wall,@fleegarden,,https://www.kyoto-gakuseisaiten.com/shinkan_group/4234,,,,FALSE
硬式庭球同好会フリーク,京都大学,運動系（スポーツ・アウトドア）,,@tct_2024,@kutls__official,,https://campus-map.jp/kyoto/club/53/,190人,月4日,,FALSE
テニスサークルKIDDY KIDS,京都大学,文化系（音楽・演劇・アート）,,@2021kiddykids,@kiddykids_2025,,https://campus-map.jp/kyoto/club/87/,,週3回,,FALSE
テニスサークルフレームショット,京都大学,文化系（音楽・演劇・アート）,,@2024Frameshot,@frameshot2020,,https://campus-map.jp/kyoto/club/39/,,月9日,,FALSE
ソフトテニスサークル,京都大学,文化系（音楽・演劇・アート）,,@KUsoftecircle,@kusoftecircle,,https://kyoto-u.2024.giving-campaign.jp/groups?id=992492a2-d3cd-48de-ae0e-11780a64cc85,,,,FALSE
テニスサークルJUST OUT,京都大学,文化系（音楽・演劇・アート）,,@maicom_koushiki,@justout_2020,,https://campus-map.jp/kyoto/club/8/,,月8日,,FALSE
スキー同好会スノーパンサー,京都大学,文化系（音楽・演劇・アート）,,@kandemo43th,,,https://kintaroski-1971.jimdofree.com/link/,,,,FALSE
京大熱気球,京都大学,運動系（スポーツ・アウトドア）,,@kyoto_fish_life,@ku_hotairballoon_club,,https://kyoto-u.2024.giving-campaign.jp/groups?id=4de66e51-d920-42fd-84db-1e880ffbf603,,,,FALSE
持久走同好会かもかも,京都大学,運動系（スポーツ・アウトドア）,,@kamokamo2024,@ku.kamo.kamo_2023,,https://campus-map.jp/kyoto/club/54/,,月9日,,FALSE
バスケットボールサークルL.E.D.,京都大学,文化系（音楽・演劇・アート）,,@ledshinkan2024,@led_shinkan2020,,https://www.kyoto-gakuseisaiten.com/shinkan_group/4469,,,,FALSE
バレーボールサークルJUSTICE,京都大学,文化系（音楽・演劇・アート）,,@justice_31st,@justice_31st,,https://www.kyoto-gakuseisaiten.com/shinkan_group/4132,,,,FALSE
天之武産合氣道同好会,京都大学,運動系（スポーツ・アウトドア）,,@takemusu2024,@takemusu2026,,https://campus-map.jp/kyoto/club/28/,,月9日,,FALSE
ソフトボール同好会プレッシャーズ,京都大学,文化系（音楽・演劇・アート）,,@tct_2024,@pressures2025,,https://www.hopstation-npo.com/nc3/bbses/bbs_articles/index/page:5/sort:BbsArticleTree.bbs_article_child_count/direction:desc/limit:100?frame_id=22&title=www.hopstation-npo.com,3人,週2日,,FALSE
軟式野球同好会ウッドストック,京都大学,運動系（スポーツ・アウトドア）,,@KUwoodstock,@kyoto_nanshiki_wood,,https://www.kyoto-gakuseisaiten.com/shinkan_group/4055,,,,FALSE
バドミントンサークルレモンスカッシュ,京都大学,文化系（音楽・演劇・アート）,,@L_Squash2024,@lemon_squash2021,,https://ngntipkolamrenang.twstalker.com/L_Squash2024,,,,FALSE
アウトドアサークルDOWNHILL,京都大学,文化系（音楽・演劇・アート）,,@DOWNHILL_KU,@to_the_dh,,https://campus-map.jp/kyoto/club/105/,,月9日,,FALSE
鳥人間チーム Shooting Stars,京都大学,文化系（音楽・演劇・アート）,,,,,https://shootingstars.hannnari.com/,,,,FALSE
ブーメランサークル く,京都大学,文化系（音楽・演劇・アート）,,@Boomerang_KU,,,https://ww.twstalker.com/Boomerang_KU,,,,FALSE
鹿島神流武道部,京都大学,運動系（スポーツ・アウトドア）,,@kashimakyoto,@gaigokyudo,,https://lion.or.jp/va/index.html,,,,FALSE
空手同好会,京都大学,趣味・その他,,@KU_seidokarate,@kyodai_karatedo,,https://campus-map.jp/kyoto/club/78/,,週２回,,FALSE
トライアスロンサークルアイアンマンスクール,京都大学,文化系（音楽・演劇・アート）,,@kyoto_triathlon,@askyoto.triathlon,,https://from-human-to-iron.wixsite.com/kyotoutriathlon,,,,FALSE
京大カーリングサークル Brush UP!!,京都大学,文化系（音楽・演劇・アート）,,@ku_curling2025,@kubrushup,,http://teclabo.xsrv.jp/biraroad2020/?attachment_id=801,,月4日,,FALSE
サニーロード ちゃりだー,京都大学,文化系（音楽・演劇・アート）,,,@srchariderku,,https://g-tohai.co.jp/talent/27597/,,毎日,,FALSE
スキューバダイビングサークル MARINE SNOW,京都大学,文化系（音楽・演劇・アート）,,,,,https://campus-map.jp/kyoto/club/104/,,月9日,,FALSE
音楽部交響楽団,京都大学,運動系（スポーツ・アウトドア）,,@kyodaioke,@kyodaioke,,https://www.kyodaioke.com/,,,,FALSE
音楽研究会,京都大学,文化系（音楽・演劇・アート）,,@onken_kigaku,@onken_kigaku,,https://nupc.jp/interview2/,,月5日,,FALSE
京大合唱団,京都大学,文化系（音楽・演劇・アート）,,@KUCsingers,@kucpanda,,https://kuc.main.jp/link.html,,,,FALSE
グリークラブ,京都大学,文化系（音楽・演劇・アート）,,@Glee_KU,@ksu.gleeclub,,https://ngntipkolamrenang.twstalker.com/kyoglee2024,,,,FALSE
アカペラサークルCRAZY CLEF,京都大学,文化系（音楽・演劇・アート）,,@CrazyClef_,@crcl_koho,,https://www.kyoto-gakuseisaiten.com/shinkan_group/4281,,,,FALSE
ギタークラブ,京都大学,文化系（音楽・演劇・アート）,,@kugcfresh,@kugc.fresh,,http://kugc.s28.xrea.com/,,,,FALSE
